,State_Code,District_code,Area_name,Type,Age_grp,Total_Person,Total_Male,Total_Female,Illiterate_Person,Illiterate_Male,Illiterate_Female,Literate_Person,Literate_Male,Literate_Female,Literate but below primary_Person,Literate but below primary_Male,Literate but below primary_Female,Primary but below middle_Person,Primary but below middle_Male,Primary but below middle_Female,Middle but below matric/secondary_Person,Middle but below matric/secondary_Male,Middle but below matric/secondary_Female,Matric/Secondary but below graduate_Person,Matric/Secondary but below graduate_Male,Matric/Secondary but below graduate_Female,Graduate and above_Person,Graduate and above_Male,Graduate and above_Female
2478,28,000,State - ANDHRA PRADESH,Rural,12,1149916,591236,558680,69393,29038,40355,1080523,562198,518325,94462,55081,39381,809276,420074,389202,154644,75221,79423,0,0,0,0,0,0
2479,28,000,State - ANDHRA PRADESH,Rural,13,1079830,552120,527710,58735,23781,34954,1021095,528339,492756,39598,21832,17766,485596,259047,226549,474337,236044,238293,0,0,0,0,0,0
2480,28,000,State - ANDHRA PRADESH,Rural,14,1094685,565959,528726,69540,28690,40850,1025145,537269,487876,27907,14283,13624,232997,127602,105395,739470,382185,357285,0,0,0,0,0,0
2481,28,000,State - ANDHRA PRADESH,Rural,15,1104994,578647,526347,92842,40462,52380,1012152,538185,473967,28948,14759,14189,155165,82786,72379,385207,213419,171788,411940,210793,201147,0,0,0
2482,28,000,State - ANDHRA PRADESH,Rural,16,1031865,544177,487688,88009,38012,49997,943856,506165,437691,26636,13665,12971,129477,66840,62637,177417,103838,73579,576393,303790,272603,0,0,0
2483,28,000,State - ANDHRA PRADESH,Rural,17,942837,510581,432256,78789,33879,44910,864048,476702,387346,22070,11575,10495,112018,58696,53322,92600,55561,37039,602192,331931,270261,0,0,0
2484,28,000,State - ANDHRA PRADESH,Rural,18,1270200,659517,610683,163251,60905,102346,1106949,598612,508337,37618,18110,19508,189787,91947,97840,105449,59550,45899,719641,400386,319255,0,0,0
2485,28,000,State - ANDHRA PRADESH,Rural,19,984173,507071,477102,126471,43234,83237,857702,463837,393865,28344,13237,15107,144707,67487,77220,74996,40994,34002,563174,318003,245171,0,0,0
2486,28,000,State - ANDHRA PRADESH,Rural,20-24,5263277,2682670,2580607,1075901,358687,717214,4187376,2323983,1863393,192470,86829,105641,922054,429886,492168,360614,197023,163591,1806417,1053457,752960,630712,410998,219714
2487,28,000,State - ANDHRA PRADESH,Rural,25-29,4995581,2453142,2542439,1632973,554438,1078535,3362608,1898704,1463904,242955,106192,136763,958174,453621,504553,301477,169241,132236,1069019,658211,410808,504813,353707,151106
2488,28,000,State - ANDHRA PRADESH,Rural,30-34,4233619,2106915,2126704,1766130,638635,1127495,2467489,1468280,999209,233352,109121,124231,766770,387471,379299,223974,133888,90086,758115,515472,242643,265899,195583,70316
2489,28,000,State - ANDHRA PRADESH,Rural,35-39,4246358,2064444,2181914,2137868,766610,1371258,2108490,1297834,810656,241823,119742,122081,689979,364205,325774,179956,111760,68196,621216,449279,171937,177114,135762,41352
2490,28,000,State - ANDHRA PRADESH,Rural,40-44,3540901,1819821,1721080,2061415,843896,1217519,1479486,975925,503561,202433,113966,88467,503199,294504,208695,109459,71962,37497,393993,303330,90663,123055,99604,23451
2491,28,000,State - ANDHRA PRADESH,Rural,45-49,3067300,1549594,1517706,1948160,806340,1141820,1119140,743254,375886,179465,105098,74367,424327,256904,167423,75307,49808,25499,241817,189906,51911,80667,67893,12774
2492,28,000,State - ANDHRA PRADESH,Rural,50-54,2441460,1229218,1212242,1646077,689029,957048,795383,540189,255194,135504,82491,53013,321122,205302,115820,56443,38680,17763,150768,120463,30305,44287,37827,6460
2493,28,000,State - ANDHRA PRADESH,Rural,55-59,1975179,878394,1096785,1375181,484694,890487,599998,393700,206298,104986,59663,45323,242347,147303,95044,44957,31345,13612,108702,87825,20877,30961,27156,3805
2494,28,000,State - ANDHRA PRADESH,Rural,60-64,2342553,1066864,1275689,1762588,672262,1090326,579965,394602,185363,116409,71480,44929,240128,154568,85560,39560,28542,11018,88440,75535,12905,21815,19762,2053
2495,28,000,State - ANDHRA PRADESH,Rural,65-69,1624701,774178,850523,1230154,493352,736802,394547,280826,113721,84797,56900,27897,164775,113903,50872,25683,19503,6180,56634,47919,8715,11518,10476,1042
2496,28,000,State - ANDHRA PRADESH,Rural,70-74,1148018,573247,574771,900757,389482,511275,247261,183765,63496,54492,39337,15155,100928,73074,27854,15441,12134,3307,34232,30038,4194,7436,6719,717
2497,28,000,State - ANDHRA PRADESH,Rural,75-79,460041,224296,235745,349146,143226,205920,110895,81070,29825,24958,17850,7108,45305,31896,13409,7021,5493,1528,14790,12917,1873,3365,3029,336
2498,28,000,State - ANDHRA PRADESH,Rural,80+,532778,234293,298485,409790,151159,258631,122988,83134,39854,25869,17644,8225,47982,32088,15894,8465,5982,2483,16980,12753,4227,4228,3234,994
2499,28,000,State - ANDHRA PRADESH,Rural,Age not stated,401438,201614,199824,161135,64024,97111,240303,137590,102713,35671,18577,17094,47835,25080,22755,19288,10747,8541,49232,29931,19301,15855,10704,5151
2500,28,000,State - ANDHRA PRADESH,Urban,All ages,28219075,14198905,14020170,8013380,3343262,4670118,20205695,10855643,9350052,2153081,1092373,1060708,4291801,2055461,2236340,1900389,953822,946567,6744568,3733101,3011467,3655662,2250168,1405494
2501,28,000,State - ANDHRA PRADESH,Urban,0-6,2990780,1545662,1445118,2990780,1545662,1445118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,28,000,State - ANDHRA PRADESH,Urban,7,475565,245774,229791,106441,54607,51834,369124,191167,177957,354070,182518,171552,0,0,0,0,0,0,0,0,0,0,0,0
2503,28,000,State - ANDHRA PRADESH,Urban,8,465033,238814,226219,50480,25347,25133,414553,213467,201086,401925,206417,195508,0,0,0,0,0,0,0,0,0,0,0,0
2504,28,000,State - ANDHRA PRADESH,Urban,9,468792,241337,227455,34049,16931,17118,434743,224406,210337,341179,178175,163004,81126,39153,41973,0,0,0,0,0,0,0,0,0
2505,28,000,State - ANDHRA PRADESH,Urban,10,568812,294368,274444,37259,18506,18753,531553,275862,255691,251247,136988,114259,264776,130090,134686,0,0,0,0,0,0,0,0,0
2506,28,000,State - ANDHRA PRADESH,Urban,11,517015,263474,253541,25359,12029,13330,491656,251445,240211,98162,56024,42138,380002,187763,192239,0,0,0,0,0,0,0,0,0
2507,28,000,State - ANDHRA PRADESH,Urban,12,526091,268393,257698,24195,11468,12727,501896,256925,244971,39544,23730,15814,352262,180409,171853,96232,44912,51320,0,0,0,0,0,0
2508,28,000,State - ANDHRA PRADESH,Urban,13,505919,257302,248617,21398,9819,11579,484521,247483,237038,17166,10108,7058,211570,113374,98196,242905,116787,126118,0,0,0,0,0,0
2509,28,000,State - ANDHRA PRADESH,Urban,14,518356,265487,252869,23858,11240,12618,494498,254247,240251,10858,6105,4753,98884,55340,43544,370310,184780,185530,0,0,0,0,0,0
2510,28,000,State - ANDHRA PRADESH,Urban,15,547374,282912,264462,29501,14110,15391,517873,268802,249071,9943,5664,4279,59558,33400,26158,173161,94069,79092,258106,125968,132138,0,0,0
2511,28,000,State - ANDHRA PRADESH,Urban,16,544266,279823,264443,28395,13315,15080,515871,266508,249363,8916,5002,3914,45978,25124,20854,75130,42761,32369,364976,182050,182926,0,0,0
2512,28,000,State - ANDHRA PRADESH,Urban,17,523275,270412,252863,28621,13479,15142,494654,256933,237721,8752,4953,3799,43522,22816,20706,38625,22206,16419,380902,194393,186509,0,0,0
2513,28,000,State - ANDHRA PRADESH,Urban,18,606903,301342,305561,45190,18816,26374,561713,282526,279187,11152,5948,5204,60736,29477,31259,37475,19610,17865,424425,213082,211343,0,0,0
2514,28,000,State - ANDHRA PRADESH,Urban,19,537860,261825,276035,40937,15730,25207,496923,246095,250828,9429,4724,4705,53978,25186,28792,28705,14371,14334,378097,188605,189492,0,0,0
2515,28,000,State - ANDHRA PRADESH,Urban,20-24,2868817,1373027,1495790,307461,111229,196232,2561356,1261798,1299558,55817,26000,29817,348345,156600,191745,146276,71037,75239,1133837,561878,571959,716323,369089,347234
2516,28,000,State - ANDHRA PRADESH,Urban,25-29,2803455,1356745,1446710,429942,150984,278958,2373513,1205761,1167752,65558,27576,37982,393357,173793,219564,141123,67731,73392,808972,414165,394807,766848,423813,343035
2517,28,000,State - ANDHRA PRADESH,Urban,30-34,2350752,1193492,1157260,437776,157565,280211,1912976,1035927,877049,60944,25986,34958,336794,152402,184392,114232,56030,58202,682719,383462,299257,556581,333437,223144
2518,28,000,State - ANDHRA PRADESH,Urban,35-39,2260981,1134068,1126913,545211,186048,359163,1715770,948020,767750,67554,28679,38875,335546,149907,185639,103152,49792,53360,626267,370133,256134,430600,269561,161039
2519,28,000,State - ANDHRA PRADESH,Urban,40-44,1858572,974577,883995,517416,191675,325741,1341156,782902,558254,60621,27516,33105,270833,127699,143134,75745,37973,37772,471321,294638,176683,341967,228597,113370
2520,28,000,State - ANDHRA PRADESH,Urban,45-49,1589969,825039,764930,501654,182661,318993,1088315,642378,445937,58965,27102,31863,249504,117491,132013,62918,30918,32000,349874,222683,127191,267316,189294,78022
2521,28,000,State - ANDHRA PRADESH,Urban,50-54,1215926,633365,582561,410364,148533,261831,805562,484832,320730,47500,22264,25236,194183,93940,100243,52487,26997,25490,256262,166988,89274,179512,132456,47056
2522,28,000,State - ANDHRA PRADESH,Urban,55-59,934419,472145,462274,322204,102233,219971,612215,369912,242303,37712,16392,21320,145866,67255,78611,42298,21732,20566,192626,127969,64657,136103,105256,30847
2523,28,000,State - ANDHRA PRADESH,Urban,60-64,857284,418900,438384,360136,112977,247159,497148,305923,191225,39076,17637,21439,129982,61718,68264,35030,18449,16581,146423,103932,42491,95182,76602,18580
2524,28,000,State - ANDHRA PRADESH,Urban,65-69,543153,260182,282971,239484,73735,165749,303669,186447,117222,27817,12845,14972,83940,39991,43949,21056,11155,9901,88740,64563,24177,49104,40374,8730
2525,28,000,State - ANDHRA PRADESH,Urban,70-74,371340,179496,191844,178705,57311,121394,192635,122185,70450,18769,9181,9588,52971,26676,26295,12858,6949,5909,54359,41378,12981,30928,26022,4906
2526,28,000,State - ANDHRA PRADESH,Urban,75-79,176948,83178,93770,79538,23143,56395,97410,60035,37375,10088,4738,5350,27511,12958,14553,6327,3229,3098,25704,19601,6103,15938,13499,2439
2527,28,000,State - ANDHRA PRADESH,Urban,80+,221425,91694,129731,106537,27829,78708,114888,63865,51023,11633,5405,6228,31148,14409,16739,7528,3785,3743,29256,19228,10028,18524,13069,5455
2528,28,000,State - ANDHRA PRADESH,Urban,Age not stated,369993,186072,183921,90489,36280,54209,279504,149792,129712,28684,14696,13988,39429,18490,20939,16816,8549,8267,71702,38385,33317,50736,29099,21637
2529,29,000,State - KARNATAKA,Total,All ages,61095297,30966657,30128640,20447975,8458186,11989789,40647322,22508471,18138851,6924069,3655942,3268127,9493106,4944027,4549079,5161708,2869395,2292313,12381901,7129491,5252410,4043647,2489209,1554438
2530,29,000,State - KARNATAKA,Total,0-6,7161033,3675291,3485742,7161033,3675291,3485742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,29,000,State - KARNATAKA,Total,7,1019047,523831,495216,212233,107367,104866,806814,416464,390350,782385,402909,379476,0,0,0,0,0,0,0,0,0,0,0,0
2532,29,000,State - KARNATAKA,Total,8,1055117,540621,514496,79680,38026,41654,975437,502595,472842,958275,493046,465229,0,0,0,0,0,0,0,0,0,0,0,0
2533,29,000,State - KARNATAKA,Total,9,1053031,538951,514080,52477,24271,28206,1000554,514680,485874,913282,471108,442174,71432,34873,36559,0,0,0,0,0,0,0,0,0
2534,29,000,State - KARNATAKA,Total,10,1224051,629780,594271,72242,33478,38764,1151809,596302,555507,790759,414973,375786,341407,170436,170971,0,0,0,0,0,0,0,0,0
2535,29,000,State - KARNATAKA,Total,11,1125702,575938,549764,44375,19492,24883,1081327,556446,524881,278522,149749,128773,785488,397308,388180,0,0,0,0,0,0,0,0,0
2536,29,000,State - KARNATAKA,Total,12,1159844,596025,563819,52708,22062,30646,1107136,573963,533173,83554,46492,37062,913900,473113,440787,90316,43994,46322,0,0,0,0,0,0
2537,29,000,State - KARNATAKA,Total,13,1091404,562002,529402,43463,17818,25645,1047941,544184,503757,32531,17441,15090,675826,357775,318051,320218,158694,161524,0,0,0,0,0,0
2538,29,000,State - KARNATAKA,Total,14,1135645,591542,544103,54341,23306,31035,1081304,568236,513068,28901,15152,13749,313684,172012,141672,716007,368823,347184,0,0,0,0,0,0
2539,29,000,State - KARNATAKA,Total,15,1145252,602212,543040,66945,29567,37378,1078307,572645,505662,30004,16278,13726,146714,81171,65543,625685,337660,288025,248319,122610,125709,0,0,0
2540,29,000,State - KARNATAKA,Total,16,1129795,592938,536857,69249,31111,38138,1060546,561827,498719,32976,18110,14866,123781,67675,56106,321093,183389,137704,548924,274373,274551,0,0,0
2541,29,000,State - KARNATAKA,Total,17,1048278,551764,496514,60130,26868,33262,988148,524896,463252,27900,15817,12083,108887,59681,49206,150907,89253,61654,663458,340310,323148,0,0,0
2542,29,000,State - KARNATAKA,Total,18,1381362,724617,656745,121789,51330,70459,1259573,673287,586286,49223,27480,21743,182467,96935,85532,164385,95681,68704,801563,420401,381162,0,0,0
2543,29,000,State - KARNATAKA,Total,19,1122590,570517,552073,91741,33978,57763,1030849,536539,494310,36610,19469,17141,143114,71441,71673,118710,65888,52822,676971,351478,325493,0,0,0
2544,29,000,State - KARNATAKA,Total,20-24,6052558,3109586,2942972,684094,250002,434092,5368464,2859584,2508880,251336,133614,117722,907140,454093,453047,611528,341307,270221,2476303,1347180,1129123,773949,400949,373000
2545,29,000,State - KARNATAKA,Total,25-29,5771606,2879254,2892352,980889,336956,643933,4790717,2542298,2248419,315459,154934,160525,924405,443364,481041,555047,303732,251315,1754843,969249,785594,870421,478600,391821
2546,29,000,State - KARNATAKA,Total,30-34,4698380,2389594,2308786,1046865,364751,682114,3651515,2024843,1626672,304657,148540,156117,712643,343832,368811,396144,224978,171166,1315004,777713,537291,632042,375445,256597
2547,29,000,State - KARNATAKA,Total,35-39,4695451,2319088,2376363,1408657,472659,935998,3286794,1846429,1440365,365207,179152,186055,698182,334791,363391,324590,183321,141269,1125697,689120,436577,493215,313342,179873
2548,29,000,State - KARNATAKA,Total,40-44,3826712,1977768,1848944,1356826,504523,852303,2469886,1473245,996641,327020,176270,150750,553669,291870,261799,215027,128521,86506,796617,513566,283051,356566,240324,116242
2549,29,000,State - KARNATAKA,Total,45-49,3519782,1804833,1714949,1404354,526686,877668,2115428,1278147,837281,323962,179283,144679,525984,288368,237616,167124,101674,65450,615029,398209,216820,285557,201086,84471
2550,29,000,State - KARNATAKA,Total,50-54,2699270,1381969,1317301,1158471,432732,725739,1540799,949237,591562,242068,135672,106396,387740,220717,167023,113437,70320,43117,438409,286689,151720,211355,152825,58530
2551,29,000,State - KARNATAKA,Total,55-59,2142504,1056054,1086450,946402,316568,629834,1196102,739486,456616,196312,108049,88263,296689,166870,129819,85171,53219,31952,335737,222230,113507,167187,125682,41505
2552,29,000,State - KARNATAKA,Total,60-64,2060052,994630,1065422,1087571,374379,713192,972481,620251,352230,188631,110080,78551,251689,149010,102679,70177,44395,25782,244293,170112,74181,114325,89621,24704
2553,29,000,State - KARNATAKA,Total,65-69,1520119,723687,796432,850686,290619,560067,669433,433068,236365,154851,93161,61690,182019,112210,69809,49302,31572,17730,148607,106758,41849,58978,47360,11618
2554,29,000,State - KARNATAKA,Total,70-74,1061125,510419,550706,638583,226915,411668,422542,283504,139038,97592,61621,35971,117507,76670,40837,30605,20523,10082,88585,65503,23082,36468,29992,6476
2555,29,000,State - KARNATAKA,Total,75-79,524426,249834,274592,301493,102582,198911,222933,147252,75681,52762,32314,20448,60597,38126,22471,15838,10245,5593,47368,35340,12028,19429,16166,3263
2556,29,000,State - KARNATAKA,Total,80+,625310,268502,356808,388053,119458,268595,237257,149044,88213,55427,33228,22199,62989,38991,23998,17602,10556,7046,49685,34818,14867,20835,15626,5209
2557,29,000,State - KARNATAKA,Total,Age not stated,45851,25410,20441,12625,5391,7234,33226,20019,13207,3863,2000,1863,5153,2695,2458,2795,1650,1145,6489,3832,2657,3320,2191,1129
2558,29,000,State - KARNATAKA,Rural,All ages,37469335,18929354,18539981,14820159,6035917,8784242,22649176,12893437,9755739,4719828,2535393,2184435,6052956,3241250,2811706,3241101,1866652,1374449,5979561,3632377,2347184,982319,694998,287321
2559,29,000,State - KARNATAKA,Rural,0-6,4517645,2317069,2200576,4517645,2317069,2200576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,29,000,State - KARNATAKA,Rural,7,631368,324548,306820,143896,72224,71672,487472,252324,235148,472469,244059,228410,0,0,0,0,0,0,0,0,0,0,0,0
2561,29,000,State - KARNATAKA,Rural,8,667973,341778,326195,54434,25598,28836,613539,316180,297359,602867,310325,292542,0,0,0,0,0,0,0,0,0,0,0,0
2562,29,000,State - KARNATAKA,Rural,9,672128,343118,329010,35310,15988,19322,636818,327130,309688,588927,303162,285765,37941,18625,19316,0,0,0,0,0,0,0,0,0
2563,29,000,State - KARNATAKA,Rural,10,776384,398223,378161,48534,21876,26658,727850,376347,351503,524923,273795,251128,190814,95963,94851,0,0,0,0,0,0,0,0,0
2564,29,000,State - KARNATAKA,Rural,11,710668,363973,346695,30211,12840,17371,680457,351133,329324,185671,98533,87138,483855,246815,237040,0,0,0,0,0,0,0,0,0
2565,29,000,State - KARNATAKA,Rural,12,744498,382923,361575,38839,15613,23226,705659,367310,338349,55777,29934,25843,589423,306829,282594,47684,23813,23871,0,0,0,0,0,0
2566,29,000,State - KARNATAKA,Rural,13,696674,359889,336785,31743,12492,19251,664931,347397,317534,22282,11276,11006,449493,238380,211113,180245,90985,89260,0,0,0,0,0,0
2567,29,000,State - KARNATAKA,Rural,14,734251,384717,349534,40739,16869,23870,693512,367848,325664,21312,10651,10661,217764,118450,99314,438564,230275,208289,0,0,0,0,0,0
2568,29,000,State - KARNATAKA,Rural,15,741382,392971,348411,50436,21731,28705,690946,371240,319706,22817,11871,10946,102196,55160,47036,417877,228327,189550,128418,65333,63085,0,0,0
2569,29,000,State - KARNATAKA,Rural,16,724778,384180,340598,52794,22927,29867,671984,361253,310731,25179,13375,11804,88306,47507,40799,224655,128981,95674,309681,158340,151341,0,0,0
2570,29,000,State - KARNATAKA,Rural,17,646553,346121,300432,43876,19137,24739,602677,326984,275693,20085,11089,8996,75420,40650,34770,104593,62117,42476,376688,199202,177486,0,0,0
2571,29,000,State - KARNATAKA,Rural,18,876891,467781,409110,92584,37924,54660,784307,429857,354450,37395,20384,17011,129887,68414,61473,116214,68389,47825,457272,249358,207914,0,0,0
2572,29,000,State - KARNATAKA,Rural,19,668660,342756,325904,67231,23802,43429,601429,318954,282475,26702,13726,12976,98203,48386,49817,81089,45050,36039,358221,192819,165402,0,0,0
2573,29,000,State - KARNATAKA,Rural,20-24,3549425,1849584,1699841,507006,178697,328309,3042419,1670887,1371532,187152,97767,89385,615986,308116,307870,411886,233428,178458,1342242,762214,580028,258051,147991,110060
2574,29,000,State - KARNATAKA,Rural,25-29,3283508,1645487,1638021,735970,245321,490649,2547538,1400166,1147372,236386,115707,120679,607935,293911,314024,361457,203733,157724,884457,515147,369310,227251,148840,78411
2575,29,000,State - KARNATAKA,Rural,30-34,2657749,1332397,1325352,800340,271978,528362,1857409,1060419,796990,228980,112219,116761,454873,221352,233521,246862,145956,100906,607862,383205,224657,141120,101378,39742
2576,29,000,State - KARNATAKA,Rural,35-39,2770958,1337639,1433319,1084713,358635,726078,1686245,979004,707241,272444,136560,135884,432393,212227,220166,193602,115529,78073,498201,331367,166834,116085,90451,25634
2577,29,000,State - KARNATAKA,Rural,40-44,2320355,1183334,1137021,1064966,396071,668895,1255389,787263,468126,244461,136262,108199,342019,189206,152813,122421,79194,43227,327344,236353,90991,81349,67324,14025
2578,29,000,State - KARNATAKA,Rural,45-49,2165676,1103911,1061765,1098022,417904,680118,1067654,686007,381647,238289,138704,99585,319769,188270,131499,92702,62863,29839,234777,174475,60302,58788,50481,8307
2579,29,000,State - KARNATAKA,Rural,50-54,1665456,844160,821296,912757,347473,565284,752699,496687,256012,176006,104817,71189,234006,145730,88276,61026,43175,17851,154096,117847,36249,36473,31706,4767
2580,29,000,State - KARNATAKA,Rural,55-59,1323457,636709,686748,748057,255565,492492,575400,381144,194256,140797,83245,57552,178265,111127,67138,45049,32526,12523,113764,89543,24221,27466,24447,3019
2581,29,000,State - KARNATAKA,Rural,60-64,1352255,642294,709961,866982,307770,559212,485273,334524,150749,135016,85429,49587,151531,101710,49821,36099,26952,9147,78887,66147,12740,17819,16324,1495
2582,29,000,State - KARNATAKA,Rural,65-69,1039482,491844,547638,685139,242489,442650,354343,249355,104988,111266,73492,37774,110838,78608,32230,25769,19574,6195,48225,40920,7305,8287,7644,643
2583,29,000,State - KARNATAKA,Rural,70-74,736309,352315,383994,516298,190540,325758,220011,161775,58236,68608,47954,20654,70146,53143,17003,15541,12508,3033,27229,23839,3390,4486,4126,360
2584,29,000,State - KARNATAKA,Rural,75-79,350060,166285,183775,239516,85342,154174,110544,80943,29601,35366,24481,10885,34145,25715,8430,7718,6149,1569,14107,12447,1660,2071,1877,194
2585,29,000,State - KARNATAKA,Rural,80+,418963,179395,239568,303736,98535,205201,115227,80860,34367,35860,25103,10757,34341,25111,9230,8200,5989,2211,15246,12073,3173,2425,1978,447
2586,29,000,State - KARNATAKA,Rural,Age not stated,25829,13953,11876,8385,3507,4878,17444,10446,6998,2791,1473,1318,3407,1845,1562,1848,1139,709,2844,1748,1096,648,431,217
2587,29,000,State - KARNATAKA,Urban,All ages,23625962,12037303,11588659,5627816,2422269,3205547,17998146,9615034,8383112,2204241,1120549,1083692,3440150,1702777,1737373,1920607,1002743,917864,6402340,3497114,2905226,3061328,1794211,1267117
2588,29,000,State - KARNATAKA,Urban,0-6,2643388,1358222,1285166,2643388,1358222,1285166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,29,000,State - KARNATAKA,Urban,7,387679,199283,188396,68337,35143,33194,319342,164140,155202,309916,158850,151066,0,0,0,0,0,0,0,0,0,0,0,0
2590,29,000,State - KARNATAKA,Urban,8,387144,198843,188301,25246,12428,12818,361898,186415,175483,355408,182721,172687,0,0,0,0,0,0,0,0,0,0,0,0
2591,29,000,State - KARNATAKA,Urban,9,380903,195833,185070,17167,8283,8884,363736,187550,176186,324355,167946,156409,33491,16248,17243,0,0,0,0,0,0,0,0,0
2592,29,000,State - KARNATAKA,Urban,10,447667,231557,216110,23708,11602,12106,423959,219955,204004,265836,141178,124658,150593,74473,76120,0,0,0,0,0,0,0,0,0
2593,29,000,State - KARNATAKA,Urban,11,415034,211965,203069,14164,6652,7512,400870,205313,195557,92851,51216,41635,301633,150493,151140,0,0,0,0,0,0,0,0,0
2594,29,000,State - KARNATAKA,Urban,12,415346,213102,202244,13869,6449,7420,401477,206653,194824,27777,16558,11219,324477,166284,158193,42632,20181,22451,0,0,0,0,0,0
2595,29,000,State - KARNATAKA,Urban,13,394730,202113,192617,11720,5326,6394,383010,196787,186223,10249,6165,4084,226333,119395,106938,139973,67709,72264,0,0,0,0,0,0
2596,29,000,State - KARNATAKA,Urban,14,401394,206825,194569,13602,6437,7165,387792,200388,187404,7589,4501,3088,95920,53562,42358,277443,138548,138895,0,0,0,0,0,0
2597,29,000,State - KARNATAKA,Urban,15,403870,209241,194629,16509,7836,8673,387361,201405,185956,7187,4407,2780,44518,26011,18507,207808,109333,98475,119901,57277,62624,0,0,0
2598,29,000,State - KARNATAKA,Urban,16,405017,208758,196259,16455,8184,8271,388562,200574,187988,7797,4735,3062,35475,20168,15307,96438,54408,42030,239243,116033,123210,0,0,0
2599,29,000,State - KARNATAKA,Urban,17,401725,205643,196082,16254,7731,8523,385471,197912,187559,7815,4728,3087,33467,19031,14436,46314,27136,19178,286770,141108,145662,0,0,0
2600,29,000,State - KARNATAKA,Urban,18,504471,256836,247635,29205,13406,15799,475266,243430,231836,11828,7096,4732,52580,28521,24059,48171,27292,20879,344291,171043,173248,0,0,0
2601,29,000,State - KARNATAKA,Urban,19,453930,227761,226169,24510,10176,14334,429420,217585,211835,9908,5743,4165,44911,23055,21856,37621,20838,16783,318750,158659,160091,0,0,0
2602,29,000,State - KARNATAKA,Urban,20-24,2503133,1260002,1243131,177088,71305,105783,2326045,1188697,1137348,64184,35847,28337,291154,145977,145177,199642,107879,91763,1134061,584966,549095,515898,252958,262940
2603,29,000,State - KARNATAKA,Urban,25-29,2488098,1233767,1254331,244919,91635,153284,2243179,1142132,1101047,79073,39227,39846,316470,149453,167017,193590,99999,93591,870386,454102,416284,643170,329760,313410
2604,29,000,State - KARNATAKA,Urban,30-34,2040631,1057197,983434,246525,92773,153752,1794106,964424,829682,75677,36321,39356,257770,122480,135290,149282,79022,70260,707142,394508,312634,490922,274067,216855
2605,29,000,State - KARNATAKA,Urban,35-39,1924493,981449,943044,323944,114024,209920,1600549,867425,733124,92763,42592,50171,265789,122564,143225,130988,67792,63196,627496,357753,269743,377130,222891,154239
2606,29,000,State - KARNATAKA,Urban,40-44,1506357,794434,711923,291860,108452,183408,1214497,685982,528515,82559,40008,42551,211650,102664,108986,92606,49327,43279,469273,277213,192060,275217,173000,102217
2607,29,000,State - KARNATAKA,Urban,45-49,1354106,700922,653184,306332,108782,197550,1047774,592140,455634,85673,40579,45094,206215,100098,106117,74422,38811,35611,380252,223734,156518,226769,150605,76164
2608,29,000,State - KARNATAKA,Urban,50-54,1033814,537809,496005,245714,85259,160455,788100,452550,335550,66062,30855,35207,153734,74987,78747,52411,27145,25266,284313,168842,115471,174882,121119,53763
2609,29,000,State - KARNATAKA,Urban,55-59,819047,419345,399702,198345,61003,137342,620702,358342,262360,55515,24804,30711,118424,55743,62681,40122,20693,19429,221973,132687,89286,139721,101235,38486
2610,29,000,State - KARNATAKA,Urban,60-64,707797,352336,355461,220589,66609,153980,487208,285727,201481,53615,24651,28964,100158,47300,52858,34078,17443,16635,165406,103965,61441,96506,73297,23209
2611,29,000,State - KARNATAKA,Urban,65-69,480637,231843,248794,165547,48130,117417,315090,183713,131377,43585,19669,23916,71181,33602,37579,23533,11998,11535,100382,65838,34544,50691,39716,10975
2612,29,000,State - KARNATAKA,Urban,70-74,324816,158104,166712,122285,36375,85910,202531,121729,80802,28984,13667,15317,47361,23527,23834,15064,8015,7049,61356,41664,19692,31982,25866,6116
2613,29,000,State - KARNATAKA,Urban,75-79,174366,83549,90817,61977,17240,44737,112389,66309,46080,17396,7833,9563,26452,12411,14041,8120,4096,4024,33261,22893,10368,17358,14289,3069
2614,29,000,State - KARNATAKA,Urban,80+,206347,89107,117240,84317,20923,63394,122030,68184,53846,19567,8125,11442,28648,13880,14768,9402,4567,4835,34439,22745,11694,18410,13648,4762
2615,29,000,State - KARNATAKA,Urban,Age not stated,20022,11457,8565,4240,1884,2356,15782,9573,6209,1072,527,545,1746,850,896,947,511,436,3645,2084,1561,2672,1760,912
2616,30,000,State - GOA,Total,All ages,1458545,739140,719405,293058,123317,169741,1165487,615823,549664,161303,80497,80806,181495,94300,87195,166523,91716,74807,402429,226752,175677,146828,74077,72751
2617,30,000,State - GOA,Total,0-6,144611,74460,70151,144611,74460,70151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,30,000,State - GOA,Total,7,21365,11068,10297,3595,1882,1713,17770,9186,8584,16896,8729,8167,0,0,0,0,0,0,0,0,0,0,0,0
2619,30,000,State - GOA,Total,8,20261,10515,9746,1132,557,575,19129,9958,9171,18593,9657,8936,0,0,0,0,0,0,0,0,0,0,0,0
