Player_id,avg_kills,total_kills,lowest_death_avg,highest_assists_avg,total_assists,total_last_hits,most_last_hit_avg,total_gpm,highest_gpm_avg
100317750,4.266666666666667,64,4.0,4.866666666666666,73,3337,222.46666666666667,6764,450.93333333333334
118134220,4.0,100,3.84,13.08,327,3040,121.6,9646,385.84
76482434,3.7222222222222223,67,3.7222222222222223,9.0,162,4269,237.16666666666666,8875,493.05555555555554
117421467,3.6,54,4.8,12.533333333333333,188,500,33.333333333333336,4342,289.46666666666664
187619311,3.6,72,5.5,12.0,240,2641,132.05,6995,349.75
113800818,3.45,69,3.85,12.1,242,1557,77.85,6110,305.5
30237211,3.4,51,3.8,9.2,138,2213,147.53333333333333,5281,352.06666666666666
34505203,3.4,68,4.5,11.7,234,2375,118.75,6533,326.65
25907144,3.3684210526315788,64,5.0,15.0,285,1624,85.47368421052632,5903,310.6842105263158
87012746,3.3684210526315788,64,3.526315789473684,10.157894736842104,193,3058,160.94736842105263,7323,385.42105263157896
73562326,3.3043478260869565,76,5.0,15.26086956521739,351,1753,76.21739130434783,7010,304.7826086956522
176184718,3.2666666666666666,49,6.066666666666666,9.933333333333334,149,1729,115.26666666666667,5571,371.4
102099826,3.217391304347826,74,5.304347826086956,11.347826086956522,261,2178,94.69565217391305,7289,316.9130434782609
86738694,3.2,48,2.933333333333333,5.266666666666667,79,3787,252.46666666666667,7542,502.8
111114687,3.2,80,4.56,11.48,287,895,35.8,6669,266.76
98887913,3.0588235294117645,52,4.764705882352941,10.176470588235293,173,3093,181.94117647058823,5981,351.8235294117647
94155156,3.0,57,5.0,13.421052631578947,255,1209,63.63157894736842,5272,277.4736842105263
103735745,2.9696969696969697,98,4.818181818181818,12.272727272727273,405,1995,60.45454545454545,9377,284.1515151515151
89550641,2.933333333333333,44,5.666666666666667,10.933333333333334,164,2032,135.46666666666667,5756,383.73333333333335
111034589,2.8260869565217392,65,6.043478260869565,11.565217391304348,266,594,25.82608695652174,5736,249.3913043478261
3916428,2.7777777777777777,50,4.333333333333333,11.38888888888889,205,981,54.5,4737,263.1666666666667
102644565,2.76,69,5.0,13.36,334,1902,76.08,7938,317.52
89423756,2.7,54,4.45,14.2,284,1738,86.9,6319,315.95
26771994,2.7,54,4.95,12.1,242,1269,63.45,5261,263.05
93616251,2.6956521739130435,62,4.6521739130434785,11.826086956521738,272,3220,140.0,8083,351.4347826086956
82262664,2.45,49,5.75,13.6,272,923,46.15,5297,264.85
101695162,2.4,36,5.0,10.066666666666666,151,1070,71.33333333333333,4067,271.1333333333333
145550466,2.380952380952381,50,6.523809523809524,12.333333333333334,259,367,17.476190476190474,4568,217.52380952380952
89117038,2.2666666666666666,34,4.733333333333333,7.533333333333333,113,494,32.93333333333333,3317,221.13333333333333
86727555,2.260869565217391,52,5.739130434782608,14.652173913043478,337,1458,63.391304347826086,6351,276.1304347826087
89407113,2.235294117647059,38,4.235294117647059,9.764705882352942,166,1044,61.411764705882355,4059,238.76470588235293
88553213,2.210526315789474,42,4.105263157894737,9.947368421052632,189,1079,56.78947368421053,5001,263.2105263157895
85805514,2.2,44,7.2,13.7,274,962,48.1,5039,251.95
108484186,2.2,33,5.666666666666667,9.6,144,1868,124.53333333333333,4950,330.0
6922000,2.2,33,5.8,9.866666666666667,148,1146,76.4,3948,263.2
41288955,2.1666666666666665,39,4.5,10.722222222222221,193,1043,57.94444444444444,4683,260.1666666666667
112377459,2.142857142857143,45,6.285714285714286,13.571428571428571,285,721,34.333333333333336,5441,259.0952380952381
114239371,2.1333333333333333,32,4.333333333333333,9.2,138,674,44.93333333333333,3529,235.26666666666668
173476224,2.05,41,7.1,12.9,258,1170,58.5,5250,262.5
87278757,2.0,30,5.866666666666666,9.333333333333334,140,1504,100.26666666666667,4264,284.26666666666665
139876032,1.8421052631578947,35,4.526315789473684,10.526315789473685,200,771,40.578947368421055,4487,236.1578947368421
87382579,1.6666666666666667,55,5.303030303030303,12.393939393939394,409,2294,69.51515151515152,9433,285.8484848484849
89217927,1.411764705882353,24,4.411764705882353,10.705882352941176,182,698,41.05882352941177,3707,218.05882352941177
4281729,1.3333333333333333,20,6.0,6.333333333333333,95,503,33.53333333333333,3147,209.8
169025618,1.2666666666666666,19,5.333333333333333,6.066666666666666,91,2022,134.8,4755,317.0
