Match_id,Player_1_playerid,Player_1_hero_id,Player_1_item1,Player_1_item2,Player_1_item3,Player_1_item4,Player_1_item5,Player_1_backpack1,Player_1_backpack2,Player_1_backpack3,Player_1_kills,Player_1_deaths,Player_1_assists,Player_1_last_hits,Player_1_denies,Player_1_gold_per_min,Player_1_xp_per_min,Player_1_level,Player_1_networth,Player_1_aghanims_scepter,Player_1_aghanims_shard,Player_1_moonshard,Player_1_hero_damage,Player_1_tower_damage,Player_1_hero_healing,Player_1_gold,Player_1_gold_spent,Player_1_scaled_hero_damage,Player_1_scaled_tower_damage,Player_1_scaled_hero_healing,Player_2_playerid,Player_2_hero_id,Player_2_item1,Player_2_item2,Player_2_item3,Player_2_item4,Player_2_item5,Player_2_backpack1,Player_2_backpack2,Player_2_backpack3,Player_2_kills,Player_2_deaths,Player_2_assists,Player_2_last_hits,Player_2_denies,Player_2_gold_per_min,Player_2_xp_per_min,Player_2_level,Player_2_networth,Player_2_aghanims_scepter,Player_2_aghanims_shard,Player_2_moonshard,Player_2_hero_damage,Player_2_tower_damage,Player_2_hero_healing,Player_2_gold,Player_2_gold_spent,Player_2_scaled_hero_damage,Player_2_scaled_tower_damage,Player_2_scaled_hero_healing,Player_3_playerid,Player_3_hero_id,Player_3_item1,Player_3_item2,Player_3_item3,Player_3_item4,Player_3_item5,Player_3_backpack1,Player_3_backpack2,Player_3_backpack3,Player_3_kills,Player_3_deaths,Player_3_assists,Player_3_last_hits,Player_3_denies,Player_3_gold_per_min,Player_3_xp_per_min,Player_3_level,Player_3_networth,Player_3_aghanims_scepter,Player_3_aghanims_shard,Player_3_moonshard,Player_3_hero_damage,Player_3_tower_damage,Player_3_hero_healing,Player_3_gold,Player_3_gold_spent,Player_3_scaled_hero_damage,Player_3_scaled_tower_damage,Player_3_scaled_hero_healing,Player_4_playerid,Player_4_hero_id,Player_4_item1,Player_4_item2,Player_4_item3,Player_4_item4,Player_4_item5,Player_4_backpack1,Player_4_backpack2,Player_4_backpack3,Player_4_kills,Player_4_deaths,Player_4_assists,Player_4_last_hits,Player_4_denies,Player_4_gold_per_min,Player_4_xp_per_min,Player_4_level,Player_4_networth,Player_4_aghanims_scepter,Player_4_aghanims_shard,Player_4_moonshard,Player_4_hero_damage,Player_4_tower_damage,Player_4_hero_healing,Player_4_gold,Player_4_gold_spent,Player_4_scaled_hero_damage,Player_4_scaled_tower_damage,Player_4_scaled_hero_healing,Player_5_playerid,Player_5_hero_id,Player_5_item1,Player_5_item2,Player_5_item3,Player_5_item4,Player_5_item5,Player_5_backpack1,Player_5_backpack2,Player_5_backpack3,Player_5_kills,Player_5_deaths,Player_5_assists,Player_5_last_hits,Player_5_denies,Player_5_gold_per_min,Player_5_xp_per_min,Player_5_level,Player_5_networth,Player_5_aghanims_scepter,Player_5_aghanims_shard,Player_5_moonshard,Player_5_hero_damage,Player_5_tower_damage,Player_5_hero_healing,Player_5_gold,Player_5_gold_spent,Player_5_scaled_hero_damage,Player_5_scaled_tower_damage,Player_5_scaled_hero_healing,Player_6_playerid,Player_6_hero_id,Player_6_item1,Player_6_item2,Player_6_item3,Player_6_item4,Player_6_item5,Player_6_backpack1,Player_6_backpack2,Player_6_backpack3,Player_6_kills,Player_6_deaths,Player_6_assists,Player_6_last_hits,Player_6_denies,Player_6_gold_per_min,Player_6_xp_per_min,Player_6_level,Player_6_networth,Player_6_aghanims_scepter,Player_6_aghanims_shard,Player_6_moonshard,Player_6_hero_damage,Player_6_tower_damage,Player_6_hero_healing,Player_6_gold,Player_6_gold_spent,Player_6_scaled_hero_damage,Player_6_scaled_tower_damage,Player_6_scaled_hero_healing,Player_7_playerid,Player_7_hero_id,Player_7_item1,Player_7_item2,Player_7_item3,Player_7_item4,Player_7_item5,Player_7_backpack1,Player_7_backpack2,Player_7_backpack3,Player_7_kills,Player_7_deaths,Player_7_assists,Player_7_last_hits,Player_7_denies,Player_7_gold_per_min,Player_7_xp_per_min,Player_7_level,Player_7_networth,Player_7_aghanims_scepter,Player_7_aghanims_shard,Player_7_moonshard,Player_7_hero_damage,Player_7_tower_damage,Player_7_hero_healing,Player_7_gold,Player_7_gold_spent,Player_7_scaled_hero_damage,Player_7_scaled_tower_damage,Player_7_scaled_hero_healing,Player_8_playerid,Player_8_hero_id,Player_8_item1,Player_8_item2,Player_8_item3,Player_8_item4,Player_8_item5,Player_8_backpack1,Player_8_backpack2,Player_8_backpack3,Player_8_kills,Player_8_deaths,Player_8_assists,Player_8_last_hits,Player_8_denies,Player_8_gold_per_min,Player_8_xp_per_min,Player_8_level,Player_8_networth,Player_8_aghanims_scepter,Player_8_aghanims_shard,Player_8_moonshard,Player_8_hero_damage,Player_8_tower_damage,Player_8_hero_healing,Player_8_gold,Player_8_gold_spent,Player_8_scaled_hero_damage,Player_8_scaled_tower_damage,Player_8_scaled_hero_healing,Player_9_playerid,Player_9_hero_id,Player_9_item1,Player_9_item2,Player_9_item3,Player_9_item4,Player_9_item5,Player_9_backpack1,Player_9_backpack2,Player_9_backpack3,Player_9_kills,Player_9_deaths,Player_9_assists,Player_9_last_hits,Player_9_denies,Player_9_gold_per_min,Player_9_xp_per_min,Player_9_level,Player_9_networth,Player_9_aghanims_scepter,Player_9_aghanims_shard,Player_9_moonshard,Player_9_hero_damage,Player_9_tower_damage,Player_9_hero_healing,Player_9_gold,Player_9_gold_spent,Player_9_scaled_hero_damage,Player_9_scaled_tower_damage,Player_9_scaled_hero_healing,Player_10_playerid,Player_10_hero_id,Player_10_item1,Player_10_item2,Player_10_item3,Player_10_item4,Player_10_item5,Player_10_backpack1,Player_10_backpack2,Player_10_backpack3,Player_10_kills,Player_10_deaths,Player_10_assists,Player_10_last_hits,Player_10_denies,Player_10_gold_per_min,Player_10_xp_per_min,Player_10_level,Player_10_networth,Player_10_aghanims_scepter,Player_10_aghanims_shard,Player_10_moonshard,Player_10_hero_damage,Player_10_tower_damage,Player_10_hero_healing,Player_10_gold,Player_10_gold_spent,Player_10_scaled_hero_damage,Player_10_scaled_tower_damage,Player_10_scaled_hero_healing,Result,Duration,First_blood_time,Lobby_type,Game_mode,Radiant_score,Dire_score,Radiant_team_id,Dire_team_id,Radiant_team_name,Dire_team_name
6213684910,87278757,84,187,29,190,593,34,0,0,0,2,8,3,35,2,252,299,13,6511,0,1,0,12087,0,110,1561,6280,6156,0,94,89117038,86,218,1,0,34,0,0,0,0,0,5,6,74,3,236,372,15,4739,0,0,0,11537,179,110,1214,6050,5992,77,80,121769650,23,36,11,50,116,249,0,0,0,3,4,4,333,7,490,584,20,13265,0,0,0,16857,989,110,1010,13145,9801,654,132,73562326,69,1,50,178,9,116,0,0,0,3,3,2,171,5,480,397,16,14651,0,0,0,12543,0,0,21,16405,7045,0,0,72312627,56,236,116,36,63,149,0,0,0,1,5,3,320,13,520,619,20,15101,0,1,0,17785,364,0,1151,16970,9174,275,0,898754153,42,50,151,160,117,112,0,1,0,3,0,8,347,11,698,678,21,23467,0,1,0,16170,16780,0,1817,21350,7724,7879,0,173978074,34,1,41,108,178,96,43,188,0,10,2,6,247,7,610,694,22,17562,0,0,0,34573,52,0,1757,16115,19354,29,0,118134220,29,1,178,36,210,131,0,0,40,2,3,13,166,9,444,507,18,13541,0,0,0,11473,2640,0,3431,11165,8063,1440,0,157475523,128,187,0,226,36,0,0,0,0,7,1,14,57,5,357,427,16,10166,0,1,0,15357,5207,800,2691,9270,11543,2604,402,111114687,66,81,36,86,79,0,0,0,0,3,3,15,109,3,372,428,16,10735,0,1,0,6125,3134,12403,885,11345,5592,1696,4461,Dire,1898,0,1,2,9,25,1838315,15,Team Secret,PSG.LGD
6213620610,134276083,69,1,110,50,65,119,0,0,0,3,4,7,311,8,655,597,22,24792,0,1,0,13843,1001,0,3442,21670,6914,511,0,143693439,87,229,88,218,180,593,0,0,0,2,2,12,72,4,308,337,16,7950,0,1,0,7139,77,680,475,10805,5362,55,193,277141004,15,63,110,596,116,9,0,0,0,2,1,10,343,14,523,580,22,18745,0,0,0,22410,3128,0,1595,19160,12210,1486,0,107803494,46,63,135,168,117,603,236,0,0,6,1,7,457,2,674,758,24,24555,0,0,0,21776,10072,29,1830,24565,13415,4998,20,138543123,63,36,92,116,30,42,40,0,0,3,1,10,120,5,327,449,19,11424,0,0,0,9018,555,1251,1704,11555,7719,276,500,137193239,42,50,116,112,210,137,0,0,0,2,2,2,395,13,612,511,20,22236,0,0,0,11175,854,0,611,22745,4353,464,0,106863163,25,263,77,534,116,141,41,0,0,3,2,3,418,18,595,626,22,21521,0,0,0,11845,1680,0,1491,20845,7667,971,0,139937922,29,50,36,1,178,11,0,0,0,0,3,5,198,4,333,437,18,10838,0,0,0,6204,467,0,1878,9775,3295,274,0,101695162,26,1,37,214,36,40,0,0,0,1,4,4,64,6,212,328,15,6559,0,0,0,6346,0,1310,1004,6535,4643,0,668,90882159,102,214,229,593,34,9,188,0,0,2,5,4,31,2,247,239,13,7323,0,0,0,4872,0,3520,1673,8170,3529,0,1695,Radiant,2241,109,1,2,16,9,726228,8204512,Vici Gaming,Elephant
6213674858,137193239,19,135,116,63,249,252,0,0,0,11,7,1,357,10,568,563,23,21863,0,1,0,29878,6069,0,1088,21875,14378,2849,0,106863163,49,116,98,108,1,210,0,0,0,2,4,11,339,9,485,606,24,19026,0,0,0,22081,1960,0,1,21570,10323,797,0,139937922,77,635,108,229,112,0,40,0,0,3,1,12,235,8,431,478,22,19719,0,0,0,7651,3214,5213,1289,18940,4030,1524,869,101695162,110,226,40,214,92,56,0,0,0,1,5,8,90,1,309,426,20,12275,0,1,0,11701,0,3002,2605,11140,5842,0,564,90882159,87,214,254,88,36,37,0,0,0,4,10,10,36,2,253,314,17,7120,0,0,0,11052,28,596,1540,8445,7455,13,374,134276083,7,1,232,63,108,40,0,0,0,8,5,10,207,10,450,594,24,17803,0,0,0,22235,2650,0,3528,16210,9795,1453,0,277141004,94,156,160,116,147,139,63,0,0,6,0,10,614,13,801,702,26,37082,0,1,0,33435,14440,0,5232,32185,12600,6605,0,138543123,63,42,267,36,108,30,0,188,0,7,6,12,126,7,356,544,23,13283,0,1,0,18651,2127,681,1163,13760,9636,1170,400,107803494,65,48,41,36,119,1,0,0,0,2,6,15,332,9,501,679,26,20629,0,1,0,28154,207,0,4454,18305,10776,76,0,143693439,103,190,43,37,229,30,0,34,0,4,4,18,42,4,343,405,20,11966,0,0,0,14415,52,0,3341,11520,6323,19,0,Dire,2723,117,1,2,21,27,8204512,726228,Elephant,Vici Gaming
6213619890,108452107,19,178,63,116,152,40,0,0,0,1,2,2,311,4,525,554,19,14006,0,1,0,10208,514,0,896,13970,5600,162,0,221666230,17,63,36,178,98,41,0,0,0,4,4,3,223,5,448,449,17,11932,0,0,0,15976,90,0,1052,12565,8595,39,0,87063175,77,635,108,11,29,40,0,0,0,1,2,6,264,16,454,446,17,13896,0,0,0,6328,4940,1269,461,14055,4314,2661,292,86726887,9,180,36,187,0,9,265,0,0,3,2,4,65,1,252,344,14,6572,0,0,0,5671,0,0,1822,6835,4227,0,0,47434686,102,214,40,244,188,36,38,216,0,1,5,4,35,2,210,281,13,4139,0,0,0,5506,0,2087,2069,5045,4086,0,1050,292921272,40,29,190,79,229,37,0,40,0,1,3,11,163,11,433,434,16,11292,0,0,0,19927,4050,5277,2637,9905,12091,1748,2164,119631156,84,37,42,593,34,244,0,0,0,1,5,10,23,0,264,315,13,5758,0,1,0,7414,177,24,1233,7020,4606,84,13,164685175,4,208,147,63,116,36,0,0,0,7,1,2,338,17,708,718,22,23533,0,1,0,15160,10168,0,1608,21365,7793,4607,0,157989498,7,29,30,61,59,1,255,0,0,1,1,8,39,3,277,417,16,8547,0,0,0,6085,186,0,1717,7510,3343,94,0,153836240,25,36,116,1,249,117,41,0,0,5,0,5,296,15,634,635,21,18973,0,0,0,14806,13622,204,3598,17065,9979,7180,138,Dire,1859,370,1,2,10,15,7390454,8254400,Quincy Crew,beastcoast
6213662751,292921272,96,50,1,116,210,125,0,0,0,3,9,9,264,4,441,543,21,13176,0,0,0,14346,776,0,1,15175,7920,468,0,164685175,54,112,50,116,152,36,2,248,0,8,7,4,314,14,546,615,22,18814,0,0,0,19701,1777,0,1039,18605,11628,794,0,119631156,135,29,218,188,269,244,0,0,0,1,10,12,52,4,239,254,13,5894,0,0,0,10555,0,2318,1994,6550,6741,0,852,153836240,13,116,48,1,168,36,41,0,0,5,4,7,337,8,540,652,23,17256,0,0,0,16887,328,0,1231,17680,8736,243,0,157989498,79,29,0,43,244,102,0,0,0,0,10,7,86,5,263,270,14,7655,0,0,0,9128,43,0,2180,8480,4737,31,0,108452107,94,603,117,141,147,123,0,11,63,17,0,8,480,14,917,886,27,35293,0,1,0,36924,20868,0,5673,29190,17630,9782,0,221666230,74,96,116,65,267,48,0,0,0,8,3,20,221,13,558,682,23,19405,0,0,0,23983,5921,0,1635,19225,15418,3599,0,87063175,29,226,110,1,131,30,0,178,0,7,1,25,206,6,502,777,25,18099,0,0,0,26452,518,0,3219,16215,15052,296,0,86726887,128,29,1,229,43,36,0,0,0,4,6,18,57,6,309,404,18,9876,0,1,0,16627,1050,304,2251,9115,12076,512,306,47434686,103,214,185,188,108,36,0,0,0,4,7,23,28,4,321,454,19,9150,0,0,0,14029,708,0,825,11075,9445,271,0,Dire,2221,0,1,2,17,40,8254400,7390454,beastcoast,Quincy Crew
6213612887,100471531,51,34,108,9,214,31,0,0,0,0,7,11,66,6,229,285,18,9318,0,0,0,13528,64,61,1993,10050,6574,22,34,102099826,110,214,269,0,102,226,0,0,0,4,4,10,105,9,336,393,21,11598,0,1,0,10916,35,5902,623,14885,5715,18,1934,99983413,29,1,226,110,37,180,0,0,0,1,3,8,322,11,395,487,24,18734,0,0,0,9988,491,0,3134,18740,6466,225,0,132309493,18,603,156,116,63,249,0,0,0,10,4,5,535,6,625,635,26,27935,0,1,0,20274,1717,0,1185,29515,10892,897,0,113435203,52,226,692,1,116,0,38,29,0,1,6,9,467,4,521,611,26,20879,0,1,0,24100,7012,0,1179,22895,11246,3143,0,81306398,26,40,42,102,214,256,34,0,0,3,5,12,58,1,314,416,22,12854,0,0,0,7157,256,192,3149,13945,4065,161,237,85937380,34,116,232,178,1,108,0,0,0,9,1,10,320,11,507,603,27,25406,0,0,0,51699,0,648,5426,21315,21986,0,403,117956848,40,116,48,267,256,0,40,11,38,4,4,15,235,6,400,469,23,21479,0,1,0,26897,1988,0,5159,16765,12428,887,0,105045291,60,116,1,50,187,30,41,40,0,1,7,8,110,1,279,469,23,12225,0,0,0,6562,699,0,1270,14785,4390,415,0,86822085,8,158,143,0,154,116,0,252,0,5,0,13,603,3,737,654,28,37852,1,1,0,32286,19375,11077,6052,35000,12994,9947,3195,Dire,3202,0,1,2,16,22,350190,8255756,Fnatic,SG esports
6213685234,81306398,111,254,37,116,232,29,40,335,218,4,10,16,30,4,319,457,26,21900,1,0,0,9939,41,16947,4645,20420,5730,31,6562,85937380,25,116,263,156,141,135,0,48,33,11,4,12,636,4,682,709,29,39708,0,0,1,46250,23172,0,8333,32615,18591,10962,0,105045291,114,569,598,116,40,225,188,0,0,3,10,16,212,2,399,603,28,19274,0,0,0,26723,1098,413,2069,19195,10413,393,266,117956848,16,100,0,226,116,1,214,33,0,7,5,25,248,1,440,576,29,32340,1,0,0,37960,110,0,7265,22080,15904,43,0,86822085,18,603,156,249,48,116,0,0,0,15,6,11,759,8,803,724,30,41210,0,1,1,48942,7438,0,6960,38925,18593,3757,0,100471531,110,73,102,210,214,9,118,34,0,2,10,19,130,4,310,529,25,12616,0,1,0,23022,23,4964,1606,14915,11666,12,1063,102099826,75,214,34,96,102,0,0,0,0,5,14,22,101,2,324,392,23,9790,0,0,0,13331,21,400,640,16650,8955,12,305,99983413,129,1,96,256,110,50,0,0,0,5,6,19,379,13,470,642,27,23174,0,1,0,28503,981,0,199,26055,11973,397,0,132309493,67,147,250,208,139,249,0,0,0,16,6,12,695,7,728,704,30,33207,0,0,0,84803,5013,0,182,39125,27668,2000,0,113435203,74,256,110,1,116,137,38,0,0,6,6,24,585,3,681,672,28,30466,1,1,0,40737,3888,240,1316,37100,16932,1907,65,Radiant,3882,315,1,2,42,35,8255756,350190,SG esports,Fnatic
6213722366,148215639,70,603,50,116,174,208,0,0,0,26,2,9,410,9,771,710,28,38272,0,1,0,53274,17023,0,6872,31825,26884,7635,0,89423756,91,131,178,36,256,37,43,0,0,1,3,31,54,1,352,602,25,15662,0,1,0,10890,1925,14528,5082,11440,6277,982,2941,129958758,38,29,1,256,635,0,0,0,0,5,6,23,240,6,458,562,24,18092,0,1,0,14744,9722,3615,4462,14700,8046,3922,755,207829314,63,0,267,36,108,0,0,0,0,3,5,20,122,2,388,619,26,15203,0,1,0,17664,3750,464,3113,15060,9975,1807,271,373520478,17,273,30,108,98,63,0,178,41,4,4,14,336,3,486,602,25,21826,0,0,0,18542,929,0,3146,21370,8949,389,0,19672354,68,100,43,214,37,0,40,39,0,1,8,14,92,3,325,340,19,9847,0,1,0,17386,0,400,867,13935,7198,0,383,111620041,10,147,156,63,116,139,0,0,0,7,4,5,475,13,603,662,26,26735,0,0,0,30318,3255,0,2360,28190,12592,1412,0,88271237,7,1,63,123,37,108,0,0,0,4,10,11,334,5,459,628,25,16957,0,1,0,13700,1714,0,1507,18115,8038,941,0,103735745,101,102,190,232,29,40,0,0,0,5,9,11,53,3,261,352,19,9550,0,0,0,16027,0,400,820,11360,9904,0,322,94054712,19,249,63,1,9,252,0,0,0,3,10,12,332,7,473,634,25,17680,0,0,0,25514,1565,0,530,19275,13904,970,0,Radiant,2924,76,1,2,41,20,6209166,2586976,Team Aster,OG
6213792328,19672354,29,69,29,218,36,569,40,188,0,1,11,6,97,2,273,326,17,6279,0,0,0,10329,48,304,74,10525,5477,37,253,111620041,56,24,63,166,236,160,36,0,0,2,6,4,353,9,538,728,25,20749,0,1,0,25000,1670,0,299,21710,11366,761,0,88271237,38,1,229,185,0,81,0,0,0,3,6,5,241,12,412,487,21,14321,0,1,0,15276,2186,1259,1146,14095,6305,966,291,103735745,86,232,102,36,29,43,0,0,0,3,7,6,103,5,269,351,17,7646,0,1,0,15585,158,469,591,9940,8999,81,304,94054712,49,210,63,600,36,178,289,0,0,1,5,1,361,12,499,548,22,17394,0,0,0,14253,2185,0,364,18900,5471,1307,0,148215639,19,603,156,116,249,247,0,63,252,10,0,14,510,10,811,792,27,33346,0,1,0,40398,18604,0,2596,34075,16365,8109,0,89423756,83,1,229,29,86,269,0,43,0,0,1,23,56,1,318,463,20,11403,0,0,0,9019,38,13691,2153,11780,4525,12,4076,129958758,69,119,1,152,50,116,40,0,0,7,2,23,267,3,693,694,25,26351,0,1,0,24178,1073,0,4101,24850,13424,500,0,207829314,114,254,187,30,50,226,0,0,0,6,4,17,72,3,316,648,24,12157,0,0,0,12281,535,1178,2627,11705,7206,270,288,373520478,25,123,236,77,249,48,0,41,0,12,3,7,379,3,637,708,26,25852,0,0,0,25569,9627,220,6172,22655,14317,4067,62,Dire,2512,243,1,2,10,35,2586976,6209166,OG,Team Aster
6213724196,124801257,135,116,178,50,156,252,0,36,0,6,5,12,432,6,616,800,25,21969,0,1,0,21353,517,4333,1139,22250,14390,411,2390,480412663,126,0,108,0,29,100,0,0,0,11,7,13,228,3,471,612,23,14196,0,1,0,24993,0,0,1171,16020,15491,0,0,56351509,40,210,267,131,108,63,0,0,0,1,7,17,266,18,435,459,20,13903,0,0,0,31047,650,480,233,15310,18151,331,233,317880638,62,29,42,96,0,0,0,0,0,7,8,14,20,0,307,387,18,7830,0,1,0,13126,83,1737,155,14725,8992,68,725,187758589,87,214,254,0,60,40,0,0,0,6,9,15,21,0,261,428,19,5930,0,0,0,13327,0,805,1225,8620,10908,0,479,184950344,7,249,36,30,63,1,0,0,40,8,5,17,139,24,438,651,24,16915,0,1,0,22338,0,0,1735,16000,11335,0,0,94281932,25,48,249,117,116,156,0,41,0,16,3,12,397,23,762,897,27,28227,0,0,0,43100,11421,61,5427,25745,22058,6178,92,136829091,26,232,214,1,40,218,216,188,0,0,11,19,18,1,293,482,20,8529,0,0,0,7916,0,272,1999,9675,4763,0,194,121404228,63,36,108,267,187,30,0,0,0,7,7,14,66,3,337,510,21,11735,0,1,0,15308,0,828,1640,12230,10356,0,352,375507918,94,63,147,135,236,160,36,0,0,5,6,14,461,4,734,752,26,28472,0,1,0,19986,9107,0,3197,28370,10165,3814,0,Dire,2419,0,1,2,31,36,1883502,8214850,Virtus.pro,T1
6213780995,124801257,18,36,1,63,116,172,11,0,0,1,9,10,202,9,381,447,17,11957,0,0,0,6231,112,0,302,11965,4519,90,0,480412663,17,41,77,108,63,178,0,0,0,0,8,6,189,9,345,409,16,9876,0,0,0,11041,0,0,266,11145,7341,0,0,56351509,7,1,152,178,36,63,43,0,0,4,11,7,114,16,321,403,16,9068,0,0,0,13250,0,0,1108,8820,8409,0,0,317880638,128,29,0,108,226,0,0,0,0,7,9,6,84,3,344,386,16,8971,0,0,0,15793,50,350,371,13400,10232,14,171,187758589,75,36,254,29,0,38,0,0,0,5,8,11,18,1,214,291,13,3796,0,0,0,11124,0,1188,746,6155,10509,0,803,184950344,36,231,77,36,226,90,11,0,0,10,7,24,225,9,544,670,22,16846,0,0,0,12683,956,10030,2631,15665,8254,570,3306,94281932,69,50,604,36,116,119,41,0,0,10,0,16,216,12,752,851,24,23654,0,1,0,23853,1174,0,1629,24040,15400,786,0,136829091,5,265,214,254,218,61,0,0,0,9,4,19,19,2,315,464,18,7084,0,0,0,14767,666,826,1704,9780,10470,355,590,121404228,83,269,187,29,30,40,0,0,0,2,2,28,22,0,236,475,18,6631,0,1,0,9957,867,10585,1126,7470,8047,503,5069,375507918,67,36,147,63,108,596,38,0,0,13,4,24,228,8,583,810,24,18791,0,0,0,38645,2853,0,1591,18055,20667,1174,0,Dire,1994,0,1,2,17,45,1883502,8214850,Virtus.pro,T1
6213705633,86745912,114,252,63,156,143,116,11,0,36,11,1,11,219,25,621,688,21,18850,0,0,0,18773,6934,0,1195,17920,11523,3506,0,154715080,106,41,50,36,116,166,240,0,0,6,2,10,233,4,546,748,22,15096,0,0,0,19538,2037,0,1121,17005,11133,965,0,94155156,87,36,214,265,218,38,0,0,0,3,3,17,20,0,283,296,13,5877,0,1,0,8297,654,724,477,8705,6833,365,511,84772440,77,108,90,86,29,635,40,0,0,4,1,15,246,9,545,667,21,16484,0,0,0,7636,6241,2666,1174,15560,5613,2946,645,25907144,128,102,229,36,9,180,0,0,0,5,2,13,33,6,333,415,16,9521,0,0,0,9768,2051,400,621,9955,6972,1029,172,41231571,16,178,36,1,29,100,0,0,0,2,7,6,142,0,361,367,14,8882,0,0,0,12482,46,0,352,9260,6212,27,0,12231202,25,36,48,116,41,77,0,0,0,1,5,5,194,11,393,407,15,11384,0,0,0,8210,114,0,1254,10845,6080,56,0,412753955,54,11,50,162,151,112,0,0,0,2,4,1,218,9,450,527,18,11834,0,0,0,8260,690,0,4,12315,4303,472,0,18180970,26,0,214,1,0,0,0,0,0,2,9,4,29,5,206,283,12,5145,0,0,0,4238,40,33,1620,4345,3452,32,19,94049589,64,214,244,0,190,0,0,0,0,2,4,3,47,2,232,321,13,5102,0,1,0,8110,545,0,902,6545,5162,184,0,Radiant,1786,84,1,2,29,9,39,111474,Evil Geniuses,Alliance
6213756711,41231571,29,178,36,1,50,131,0,39,0,2,3,15,158,7,434,580,20,13247,0,0,0,12390,757,0,2567,13300,7353,387,0,12231202,75,1,63,116,244,36,41,0,0,6,3,14,189,19,476,469,17,12894,0,0,0,15377,977,0,919,13420,10035,505,0,412753955,10,36,63,32,156,123,0,0,0,11,0,4,320,3,726,799,23,22468,0,0,0,22613,14290,480,4268,19735,11609,6814,411,18180970,128,229,29,1,34,593,0,0,0,2,1,16,55,0,304,507,18,9227,0,1,0,12627,1403,0,1752,8390,7918,673,0,94049589,84,214,232,40,88,0,0,0,0,0,7,18,23,0,258,344,14,7234,0,1,0,7392,0,716,404,7440,4276,0,583,86745912,18,172,63,34,249,116,11,0,16,3,5,5,360,2,601,617,20,17955,0,0,0,16893,1353,0,0,18320,8131,586,0,154715080,17,98,23,116,178,63,36,0,0,3,3,5,267,7,483,626,21,12298,0,0,0,14207,446,0,468,16140,7560,249,0,94155156,30,36,180,0,218,0,0,0,0,2,5,7,27,1,227,278,13,4606,0,0,0,9692,0,2974,806,6605,5118,0,2087,84772440,104,36,116,13,50,151,0,0,0,4,3,6,165,13,405,381,15,12594,0,1,0,10629,960,2254,229,14175,7229,594,978,25907144,91,178,269,0,79,0,0,0,0,2,6,6,29,23,225,363,15,6034,0,0,0,3119,171,8511,979,5940,3391,59,2610,Radiant,1902,0,1,2,22,14,111474,39,Alliance,Evil Geniuses
6213751072,186837494,29,40,36,218,29,1,216,39,0,2,9,10,33,0,239,313,14,5823,0,0,0,10649,0,400,1233,6600,6526,0,271,407321629,77,11,635,185,21,0,0,0,0,1,3,6,188,7,375,303,14,12039,0,0,0,6546,3583,651,2909,9970,4501,1662,233,59463394,13,1,123,36,534,48,40,41,0,4,6,4,218,9,446,505,19,13606,0,0,0,10293,482,0,451,14445,7415,213,0,349310876,128,102,229,36,218,29,0,40,0,5,11,7,24,2,256,296,14,6596,0,0,0,12894,594,0,591,7305,8873,330,0,95825708,42,1,151,36,50,137,0,0,0,3,8,4,280,3,469,408,16,13405,0,0,0,16109,2007,0,530,13655,8662,703,0,138857296,69,1,152,116,50,119,36,0,0,6,1,20,243,8,718,698,22,23037,0,1,0,19666,1378,0,3137,22490,12279,632,0,168028715,93,249,63,30,154,160,0,0,0,17,0,8,271,16,660,700,22,21513,0,1,0,23485,11425,0,1263,21705,14965,5040,0,202217968,25,41,116,249,48,156,43,0,0,11,3,10,305,16,702,802,24,22857,0,0,0,27151,16462,110,4627,18860,17816,7228,111,139876032,112,1,60,34,254,59,0,244,0,1,7,15,99,1,324,461,18,9817,0,0,0,8910,727,3724,667,10445,6534,321,1946,101259972,87,108,43,29,0,34,356,0,0,1,5,17,43,5,300,414,17,7925,0,0,0,7832,99,0,1875,8370,6206,45,0,Dire,1989,215,1,2,16,37,7391077,5,Thunder Predator,INVICTUS GAMING
6213809677,138857296,77,96,185,635,202,40,11,0,0,3,1,17,388,5,658,539,21,25443,0,0,0,7604,7682,6486,1958,24095,5586,3618,1905,202217968,17,98,273,48,0,30,41,0,116,10,1,11,377,18,671,813,26,23456,0,1,0,24710,946,0,1506,27090,16607,459,0,139876032,26,1,214,256,102,0,0,0,0,5,2,12,85,1,332,435,19,12061,0,1,0,7480,1356,400,2086,11370,6121,635,214,168028715,95,50,208,116,117,154,596,0,0,12,3,7,359,8,669,561,22,26461,0,1,0,13738,20157,0,5186,21245,11707,9844,0,101259972,29,43,1,40,29,36,0,39,0,1,1,17,41,8,306,425,19,9029,0,0,0,8020,42,2148,2419,10005,6708,13,1409,186837494,53,188,102,218,187,254,356,0,0,0,7,5,171,20,360,279,14,10806,0,1,0,9932,5015,216,3981,8615,5151,2180,144,349310876,7,1,215,42,180,34,0,0,0,2,10,3,46,4,215,271,14,6420,0,0,0,9415,50,0,670,8090,5073,23,0,59463394,13,1,100,63,36,30,0,41,0,1,6,3,172,5,331,353,17,10312,0,0,0,7835,0,0,662,11370,5048,0,0,407321629,47,63,206,210,36,0,0,0,0,2,4,2,136,7,294,257,14,9798,0,0,0,8381,0,0,1548,10435,7235,0,0,95825708,109,154,63,116,36,160,0,0,0,3,4,1,381,22,578,448,19,21286,0,0,0,9615,1796,0,736,22275,5805,909,0,Radiant,2325,0,1,2,31,8,5,7391077,INVICTUS GAMING,Thunder Predator
